id_aviso,fuente,tipo_operacion,tipo_inmueble,titulo,precio_uf,precio_clp,comuna,provincia,superficie_m2,dormitorios,banos,url,fecha_primera_vista,fecha_ultima_vista,historial_precios,latitud,longitud
DEMO-02117,demo,venta,casa,Casa 4D 2B en San Pedro de la Paz,5377.0,212391500,San Pedro de la Paz,Concepción,145 m²,4,2,https://example.invalid/demo/02117,2026-08-11,2026-08-19,2026-08-11:5538.0|2026-08-15:5377.0,-36.85333,-73.10564
DEMO-02399,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,3459.0,136630500,San Pedro de la Paz,Concepción,67 m²,2,1,https://example.invalid/demo/02399,2026-07-09,2026-09-01,2026-07-09:3459.0,-36.84889,-73.08749
DEMO-00027,demo,venta,casa,Casa 3D 2B en Cabrero,1912.0,75524000,Cabrero,Biobío,113 m²,3,2,https://example.invalid/demo/00027,2026-05-15,2026-06-06,2026-05-15:1912.0,-37.03628,-72.39973
DEMO-00915,demo,venta,casa,Casa 5D 3B en Concepción,7189.0,283965500,Concepción,Concepción,173 m²,5,3,https://example.invalid/demo/00915,2026-05-09,2026-06-12,2026-05-09:7189.0,-36.83667,-73.06058
DEMO-02002,demo,venta,casa,Casa 5D 3B en San Pedro de la Paz,11294.0,446113000,San Pedro de la Paz,Concepción,190 m²,5,3,https://example.invalid/demo/02002,2026-05-11,2026-05-20,2026-05-11:11294.0,-36.84682,-73.09643
DEMO-00185,demo,venta,casa,Casa 2D 1B en Chiguayante,3363.0,132838500,Chiguayante,Concepción,,2,1,https://example.invalid/demo/00185,2026-07-27,2026-08-30,2026-07-27:3363.0,-36.9197,-73.01773
DEMO-00109,demo,venta,casa,Casa 4D 2B en Chiguayante,4231.0,167124500,Chiguayante,Concepción,143 m²,4,2,https://example.invalid/demo/00109,2026-05-13,2026-06-20,2026-05-13:4231.0,-36.91953,-72.99477
DEMO-01231,demo,venta,casa,Casa 5D 3B en Coronel,3811.0,150534500,Coronel,Concepción,,5,3,https://example.invalid/demo/01231,2026-08-02,2026-08-04,2026-08-02:3811.0,-37.02351,-73.1386
DEMO-01492,demo,venta,departamento,Depto 2D 1B en Hualpén,3909.0,154405500,Hualpén,Concepción,57 m²,2,1,https://example.invalid/demo/01492,2026-07-30,2026-08-21,2026-07-30:3909.0,-36.78908,-73.09201
DEMO-00979,demo,venta,departamento,Depto 3D 2B en Concepción,4327.0,170916500,Concepción,Concepción,,3,2,https://example.invalid/demo/00979,2026-06-23,2026-07-20,2026-06-23:4327.0,-36.81965,-73.05061
DEMO-01157,demo,venta,departamento,Depto 4D 2B en Concepción,7791.0,307744500,Concepción,Concepción,114 m²,4,2,https://example.invalid/demo/01157,2026-06-12,2026-07-03,2026-06-12:8025.0|2026-06-22:7791.0,-36.82534,-73.0532
DEMO-02542,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,4553.0,179843500,San Pedro de la Paz,Concepción,,2,1,https://example.invalid/demo/02542,2026-08-28,2026-09-01,2026-08-28:4553.0,-36.84347,-73.09333
DEMO-00570,demo,venta,departamento,Depto 2D 1B en Chiguayante,2933.0,115853500,Chiguayante,Concepción,51 m²,2,1,https://example.invalid/demo/00570,2026-06-23,2026-08-21,2026-06-23:2933.0,-36.91814,-73.01849
DEMO-00014,demo,venta,casa,Casa 5D 3B en Cabrero,2691.0,106294500,Cabrero,Biobío,167 m²,5,3,https://example.invalid/demo/00014,2026-06-18,2026-06-26,2026-06-18:2691.0,-37.02374,-72.40775
DEMO-00601,demo,venta,departamento,Depto 3D 2B en Chiguayante,3905.0,154247500,Chiguayante,Concepción,92 m²,3,2,https://example.invalid/demo/00601,2026-06-29,2026-08-24,2026-06-29:3905.0,-36.91377,-73.02342
DEMO-03016,demo,venta,casa,Casa 5D 3B en Tomé,5446.0,215117000,Tomé,Concepción,,5,3,https://example.invalid/demo/03016,2026-05-25,2026-06-12,2026-05-25:5446.0,-36.62875,-72.96468
DEMO-02531,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,1848.0,72996000,San Pedro de la Paz,Concepción,44 m²,2,1,https://example.invalid/demo/02531,2026-06-13,2026-07-17,2026-06-13:1848.0,-36.83591,-73.09631
DEMO-00400,demo,venta,casa,Casa 6D 4B en Chiguayante,11790.0,465705000,Chiguayante,Concepción,226 m²,6,4,https://example.invalid/demo/00400,2026-05-12,2026-06-01,2026-05-12:11790.0,-36.91057,-73.01071
DEMO-01033,demo,venta,departamento,Depto 3D 2B en Concepción,3014.0,119053000,Concepción,Concepción,79 m²,3,2,https://example.invalid/demo/01033,2026-08-12,2026-08-31,2026-08-12:3014.0,-36.81432,-73.04457
DEMO-02589,demo,venta,casa,Casa 3D 2B en Talcahuano,3093.0,122173500,Talcahuano,Concepción,,3,2,https://example.invalid/demo/02589,2026-06-30,2026-08-26,2026-06-30:3093.0,-36.72584,-73.14128
DEMO-01661,demo,venta,casa,Casa 3D 2B en Los Ángeles,3377.0,133391500,Los Ángeles,Biobío,100 m²,3,2,https://example.invalid/demo/01661,2026-07-20,2026-09-01,2026-07-20:3377.0,-37.4936,-72.34053
DEMO-01804,demo,venta,departamento,Depto 3D 2B en Los Ángeles,3231.0,127624500,Los Ángeles,Biobío,73 m²,3,2,https://example.invalid/demo/01804,2026-05-27,2026-07-14,2026-05-27:3328.0|2026-06-20:3231.0,-37.48269,-72.35533
DEMO-00211,demo,venta,casa,Casa 5D 3B en Chiguayante,6244.0,246638000,Chiguayante,Concepción,190 m²,5,3,https://example.invalid/demo/00211,2026-08-04,2026-08-09,2026-08-04:6244.0,-36.91114,-73.00295
DEMO-01842,demo,venta,departamento,Depto 2D 1B en Los Ángeles,1696.0,66992000,Los Ángeles,Biobío,43 m²,2,1,https://example.invalid/demo/01842,2026-08-06,2026-08-23,2026-08-06:1696.0,-37.4704,-72.35065
DEMO-02193,demo,venta,casa,Casa 4D 2B en San Pedro de la Paz,7315.0,288942500,San Pedro de la Paz,Concepción,127 m²,4,2,https://example.invalid/demo/02193,2026-08-27,2026-09-01,2026-08-27:7315.0,-36.85149,-73.10263
DEMO-01184,demo,venta,departamento,Depto 3D 2B en Concepción,4616.0,182332000,Concepción,Concepción,93 m²,3,2,https://example.invalid/demo/01184,2026-05-15,2026-06-26,2026-05-15:4616.0,-36.82151,-73.04601
DEMO-01836,demo,venta,departamento,Depto 3D 2B en Los Ángeles,3826.0,151127000,Los Ángeles,Biobío,90 m²,3,2,https://example.invalid/demo/01836,2026-06-29,2026-08-13,2026-06-29:4017.0|2026-07-21:3826.0,-37.47422,-72.34813
DEMO-00739,demo,venta,casa,Casa 4D 2B en Concepción,6213.0,245413500,Concepción,Concepción,123 m²,4,2,https://example.invalid/demo/00739,2026-06-30,2026-08-24,2026-06-30:6213.0,-36.81959,-73.04624
DEMO-02574,demo,arriendo,casa,Casa 6D 4B en Talcahuano,21.5,849250,Talcahuano,Concepción,240 m²,6,4,https://example.invalid/demo/02574,2026-07-12,2026-08-19,2026-07-12:21.5,-36.7218,-73.09668
DEMO-00141,demo,venta,casa,Casa 6D 4B en Chiguayante,8502.0,335829000,Chiguayante,Concepción,,6,4,https://example.invalid/demo/00141,2026-07-06,2026-07-08,2026-07-06:8502.0,-36.91719,-73.00946
DEMO-01040,demo,venta,departamento,Depto 3D 2B en Concepción,7907.0,312326500,Concepción,Concepción,94 m²,3,2,https://example.invalid/demo/01040,2026-08-13,2026-08-30,2026-08-13:7907.0,-36.82171,-73.04352
DEMO-01695,demo,venta,departamento,Depto 3D 2B en Los Ángeles,2834.0,111943000,Los Ángeles,Biobío,,3,2,https://example.invalid/demo/01695,2026-08-21,2026-09-01,2026-08-21:3061.0|2026-08-26:2834.0,-37.4775,-72.35405
DEMO-00538,demo,venta,departamento,Depto 3D 2B en Chiguayante,4789.0,189165500,Chiguayante,Concepción,85 m²,3,2,https://example.invalid/demo/00538,2026-06-24,2026-07-23,2026-06-24:4789.0,-36.9209,-73.01467
DEMO-00194,demo,venta,casa,Casa 6D 4B en Chiguayante,5719.0,225900500,Chiguayante,Concepción,207 m²,6,4,https://example.invalid/demo/00194,2026-07-30,2026-07-31,2026-07-30:5719.0,-36.92643,-73.02629
DEMO-02776,demo,venta,departamento,Depto 2D 1B en Talcahuano,2401.0,94839500,Talcahuano,Concepción,50 m²,2,1,https://example.invalid/demo/02776,2026-07-16,2026-08-12,2026-07-16:2401.0,-36.72402,-73.10346
DEMO-00234,demo,venta,casa,Casa 6D 4B en Chiguayante,7965.0,314617500,Chiguayante,Concepción,219 m²,6,4,https://example.invalid/demo/00234,2026-08-28,2026-09-01,2026-08-28:7965.0,-36.89898,-73.00359
DEMO-00853,demo,venta,casa,Casa 5D 3B en Concepción,7647.0,302056500,Concepción,Concepción,190 m²,5,3,https://example.invalid/demo/00853,2026-06-16,2026-06-25,2026-06-16:7647.0,-36.82433,-73.03211
DEMO-00478,demo,venta,departamento,Depto 3D 2B en Chiguayante,6113.0,241463500,Chiguayante,Concepción,95 m²,3,2,https://example.invalid/demo/00478,2026-07-08,2026-07-30,2026-07-08:6113.0,-36.92527,-73.01231
DEMO-00703,demo,venta,casa,Casa 2D 1B en Concepción,4136.0,163372000,Concepción,Concepción,80 m²,2,1,https://example.invalid/demo/00703,2026-07-02,2026-08-31,2026-07-02:4136.0,-36.83632,-73.04709
DEMO-00157,demo,venta,casa,Casa 5D 3B en Chiguayante,6931.0,273774500,Chiguayante,Concepción,,5,3,https://example.invalid/demo/00157,2026-07-26,2026-09-01,2026-07-26:6931.0,-36.92721,-73.01244
DEMO-00707,demo,venta,casa,Casa 6D 4B en Concepción,10000.0,395000000,Concepción,Concepción,295 m²,6,4,https://example.invalid/demo/00707,2026-08-11,2026-09-01,2026-08-11:10000.0,-36.78838,-73.04338
DEMO-00357,demo,venta,casa,Casa 6D 4B en Chiguayante,77.0,3041500,Chiguayante,Concepción,264 m²,6,4,https://example.invalid/demo/00357,2026-06-21,2026-08-10,2026-06-21:77.0,-36.91667,-73.00053
DEMO-01342,demo,venta,casa,Casa 6D 4B en Hualpén,7481.0,295499500,Hualpén,Concepción,,6,4,https://example.invalid/demo/01342,2026-05-04,2026-05-12,2026-05-04:7481.0,-36.80607,-73.09294
DEMO-02430,demo,venta,departamento,Depto 4D 2B en San Pedro de la Paz,7197.0,284281500,San Pedro de la Paz,Concepción,98 m²,4,2,https://example.invalid/demo/02430,2026-07-22,2026-08-20,2026-07-22:8061.0|2026-08-05:7197.0,-36.84783,-73.07643
DEMO-02176,demo,venta,casa,Casa 5D 3B en San Pedro de la Paz,8622.0,340569000,San Pedro de la Paz,Concepción,164 m²,5,3,https://example.invalid/demo/02176,2026-07-09,2026-08-24,2026-07-09:8622.0,-36.84329,-73.12056
DEMO-03055,demo,venta,casa,Casa 6D 4B en Tomé,5170.0,204215000,Tomé,Concepción,,6,4,https://example.invalid/demo/03055,2026-05-28,2026-06-20,2026-05-28:5170.0,-36.62029,-72.96215
DEMO-01959,demo,venta,departamento,Depto 3D 2B en Penco,3351.0,132364500,Penco,Concepción,96 m²,3,2,https://example.invalid/demo/01959,2026-07-28,2026-09-01,2026-07-28:3351.0,-36.73648,-72.98799
DEMO-02458,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,3625.0,143187500,San Pedro de la Paz,Concepción,59 m²,2,1,https://example.invalid/demo/02458,2026-08-25,2026-09-01,2026-08-25:3625.0,-36.84755,-73.09076
DEMO-01879,demo,venta,casa,Casa 5D 3B en Lota,3388.0,133826000,Lota,Concepción,160 m²,5,3,https://example.invalid/demo/01879,2026-05-29,2026-07-28,2026-05-29:3388.0,-37.07665,-73.15242
DEMO-01591,demo,venta,casa,Casa 6D 4B en Los Ángeles,0,0,Los Ángeles,Biobío,229 m²,6,4,https://example.invalid/demo/01591,2026-06-29,2026-08-26,2026-06-29:0,-37.45736,-72.33365
DEMO-01412,demo,venta,departamento,Depto 3D 2B en Hualpén,3665.0,144767500,Hualpén,Concepción,82 m²,3,2,https://example.invalid/demo/01412,2026-06-05,2026-07-31,2026-06-05:3665.0,-36.78716,-73.09013
DEMO-02115,demo,venta,casa,Casa 5D 3B en San Pedro de la Paz,9208.0,363716000,San Pedro de la Paz,Concepción,173 m²,5,3,https://example.invalid/demo/02115,2026-07-27,2026-09-01,2026-07-27:9208.0,-36.85177,-73.08488
DEMO-02291,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,1967.0,77696500,San Pedro de la Paz,Concepción,46 m²,2,1,https://example.invalid/demo/02291,2026-07-19,2026-07-20,2026-07-19:1967.0,-36.85594,-73.09519
DEMO-00895,demo,venta,casa,Casa 3D 2B en Concepción,7360.0,290720000,Concepción,Concepción,110 m²,3,2,https://example.invalid/demo/00895,2026-08-25,2026-09-01,2026-08-25:7360.0,-36.81594,-73.048
DEMO-01820,demo,venta,departamento,Depto 3D 2B en Los Ángeles,2057.0,81251500,Los Ángeles,Biobío,73 m²,3,2,https://example.invalid/demo/01820,2026-07-25,2026-09-01,2026-07-25:2057.0,-37.45799,-72.36735
DEMO-01757,demo,venta,departamento,Depto 1D 1B en Los Ángeles,1466.0,57907000,Los Ángeles,Biobío,,1,1,https://example.invalid/demo/01757,2026-06-06,2026-07-01,2026-06-06:1466.0,-37.45871,-72.33639
DEMO-00151,demo,venta,casa,Casa 3D 2B en Chiguayante,7910.0,312445000,Chiguayante,Concepción,117 m²,3,2,https://example.invalid/demo/00151,2026-06-27,2026-08-17,2026-06-27:7910.0,-36.91888,-73.01596
DEMO-01722,demo,venta,departamento,Depto 3D 2B en Los Ángeles,4161.0,164359500,Los Ángeles,Biobío,,3,2,https://example.invalid/demo/01722,2026-06-25,2026-07-08,2026-06-25:4161.0,-37.46346,-72.36046
DEMO-02804,demo,venta,departamento,Depto 3D 2B en Talcahuano,3592.0,141884000,Talcahuano,Concepción,94 m²,3,2,https://example.invalid/demo/02804,2026-08-23,2026-09-01,2026-08-23:3592.0,-36.7329,-73.10599
DEMO-02710,demo,venta,casa,Casa 4D 2B en Talcahuano,3628.0,143306000,Talcahuano,Concepción,127 m²,4,2,https://example.invalid/demo/02710,2026-07-25,2026-07-30,2026-07-25:3628.0,-36.72849,-73.10524
DEMO-00592,demo,venta,departamento,Depto 4D 2B en Chiguayante,8394.0,331563000,Chiguayante,Concepción,117 m²,4,2,https://example.invalid/demo/00592,2026-08-29,2026-09-01,2026-08-29:8394.0,-36.9168,-73.01702
DEMO-00183,demo,venta,casa,Casa 4D 2B en Chiguayante,8147.0,321806500,Chiguayante,Concepción,141 m²,4,2,https://example.invalid/demo/00183,2026-09-01,2026-09-01,2026-09-01:8147.0,-36.91218,-73.01428
DEMO-00285,demo,venta,casa,Casa 3D 2B en Chiguayante,3899.0,154010500,Chiguayante,Concepción,118 m²,3,2,https://example.invalid/demo/00285,2026-07-21,2026-08-30,2026-07-21:3899.0,-36.91923,-73.01527
DEMO-02934,demo,venta,casa,Casa 5D 3B en Tomé,0,0,Tomé,Concepción,,5,3,https://example.invalid/demo/02934,2026-05-12,2026-06-26,2026-05-12:0,-36.62221,-72.94425
DEMO-00098,demo,venta,casa,Casa 4D 2B en Chiguayante,6232.0,246164000,Chiguayante,Concepción,155 m²,4,2,https://example.invalid/demo/00098,2026-06-26,2026-07-10,2026-06-26:6232.0,-36.90734,-73.01692
DEMO-02437,demo,venta,departamento,Depto 3D 2B en San Pedro de la Paz,6864.0,271128000,San Pedro de la Paz,Concepción,83 m²,3,2,https://example.invalid/demo/02437,2026-05-24,2026-07-19,2026-05-24:6864.0,-36.85194,-73.09232
DEMO-00704,demo,venta,casa,Casa 2D 1B en Concepción,3559.0,140580500,Concepción,Concepción,,2,1,https://example.invalid/demo/00704,2026-08-02,2026-08-11,2026-08-02:3559.0,-36.83701,-73.0495
DEMO-00799,demo,venta,casa,Casa 4D 2B en Concepción,5229.0,206545500,Concepción,Concepción,,4,2,https://example.invalid/demo/00799,2026-08-02,2026-09-01,2026-08-02:5229.0,-36.81301,-73.03316
DEMO-00694,demo,arriendo,casa,Casa 6D 4B en Concepción,55.9,2208050,Concepción,Concepción,226 m²,6,4,https://example.invalid/demo/00694,2026-08-10,2026-09-01,2026-08-10:55.9,-36.82033,-73.0466
DEMO-00573,demo,venta,departamento,Depto 3D 2B en Chiguayante,3362.0,132799000,Chiguayante,Concepción,73 m²,3,2,https://example.invalid/demo/00573,2026-06-07,2026-07-21,2026-06-07:3362.0,-36.9208,-73.01477
DEMO-00984,demo,venta,departamento,Depto 3D 2B en Concepción,5087.0,200936500,Concepción,Concepción,,3,2,https://example.invalid/demo/00984,2026-07-05,2026-07-11,2026-07-05:5087.0,-36.82323,-73.04034
DEMO-00230,demo,venta,casa,Casa 4D 2B en Chiguayante,7112.0,280924000,Chiguayante,Concepción,140 m²,4,2,https://example.invalid/demo/00230,2026-07-10,2026-08-19,2026-07-10:7112.0,-36.92148,-73.0185
DEMO-00321,demo,venta,casa,Casa 6D 4B en Chiguayante,11631.0,459424500,Chiguayante,Concepción,255 m²,6,4,https://example.invalid/demo/00321,2026-06-21,2026-07-13,2026-06-21:11631.0,-36.93858,-73.01798
DEMO-01170,demo,venta,departamento,Depto 2D 1B en Concepción,1733.0,68453500,Concepción,Concepción,,2,1,https://example.invalid/demo/01170,2026-08-31,2026-09-01,2026-08-31:1733.0,-36.82181,-73.04981
DEMO-02477,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,2072.0,81844000,San Pedro de la Paz,Concepción,,2,1,https://example.invalid/demo/02477,2026-05-18,2026-06-25,2026-05-18:2072.0,-36.84716,-73.09914
DEMO-00172,demo,venta,casa,Casa 4D 2B en Chiguayante,4749.0,187585500,Chiguayante,Concepción,,4,2,https://example.invalid/demo/00172,2026-06-09,2026-08-08,2026-06-09:4749.0,-36.90956,-73.02666
DEMO-01802,demo,venta,departamento,Depto 4D 2B en Los Ángeles,3085.0,121857500,Los Ángeles,Biobío,119 m²,4,2,https://example.invalid/demo/01802,2026-07-17,2026-09-01,2026-07-17:3085.0,-37.47361,-72.36155
DEMO-02758,demo,venta,departamento,Depto 2D 1B en Talcahuano,2721.0,107479500,Talcahuano,Concepción,66 m²,2,1,https://example.invalid/demo/02758,2026-06-28,2026-08-24,2026-06-28:2721.0,-36.72373,-73.11602
DEMO-00776,demo,venta,casa,Casa 6D 4B en Concepción,11973.0,472933500,Concepción,Concepción,,6,4,https://example.invalid/demo/00776,2026-07-14,2026-07-30,2026-07-14:11973.0,-36.82307,-73.03876
DEMO-01488,demo,venta,departamento,Depto 3D 2B en Hualpén,3019.0,119250500,Hualpén,Concepción,73 m²,3,2,https://example.invalid/demo/01488,2026-05-19,2026-06-22,2026-05-19:3019.0,-36.79065,-73.0942
DEMO-00445,demo,venta,departamento,Depto 3D 2B en Chiguayante,4127.0,163016500,Chiguayante,Concepción,71 m²,3,2,https://example.invalid/demo/00445,2026-07-02,2026-07-19,2026-07-02:4251.0|2026-07-10:4127.0,-36.91736,-73.01748
DEMO-00559,demo,venta,departamento,Depto 2D 1B en Chiguayante,4472.0,176644000,Chiguayante,Concepción,62 m²,2,1,https://example.invalid/demo/00559,2026-06-06,2026-06-20,2026-06-06:4472.0,-36.92313,-73.01719
DEMO-00878,demo,venta,casa,Casa 4D 2B en Concepción,6833.0,269903500,Concepción,Concepción,149 m²,4,2,https://example.invalid/demo/00878,2026-06-04,2026-07-06,2026-06-04:6833.0,-36.80062,-73.03843
DEMO-00584,demo,venta,departamento,Depto 3D 2B en Chiguayante,4470.0,176565000,Chiguayante,Concepción,84 m²,3,2,https://example.invalid/demo/00584,2026-08-03,2026-09-01,2026-08-03:4470.0,-36.91405,-73.02164
DEMO-00258,demo,venta,casa,Casa 3D 2B en Chiguayante,4185.0,165307500,Chiguayante,Concepción,88 m²,3,2,https://example.invalid/demo/00258,2026-08-28,2026-08-30,2026-08-28:4185.0,-36.92395,-73.01271
DEMO-02613,demo,venta,casa,Casa 6D 4B en Talcahuano,6985.0,275907500,Talcahuano,Concepción,203 m²,6,4,https://example.invalid/demo/02613,2026-07-02,2026-08-28,2026-07-02:6985.0,-36.71962,-73.11624
DEMO-00432,demo,venta,casa,Casa 4D 2B en Chiguayante,7060.0,278870000,Chiguayante,Concepción,126 m²,4,2,https://example.invalid/demo/00432,2026-05-20,2026-06-10,2026-05-20:7060.0,-36.91633,-73.00344
DEMO-02927,demo,venta,casa,Casa 5D 3B en Tomé,6874.0,271523000,Tomé,Concepción,183 m²,5,3,https://example.invalid/demo/02927,2026-08-18,2026-09-01,2026-08-18:6874.0,-36.61481,-72.95775
DEMO-01266,demo,venta,casa,Casa 4D 2B en Coronel,4145.0,163727500,Coronel,Concepción,133 m²,4,2,https://example.invalid/demo/01266,2026-08-13,2026-08-21,2026-08-13:4145.0,-37.01571,-73.15089
DEMO-01902,demo,venta,casa,Casa 3D 2B en Penco,1887.0,74536500,Penco,Concepción,103 m²,3,2,https://example.invalid/demo/01902,2026-06-16,2026-08-07,2026-06-16:1887.0,-36.75696,-72.9817
DEMO-01099,demo,venta,departamento,Depto 3D 2B en Concepción,6214.0,245453000,Concepción,Concepción,87 m²,3,2,https://example.invalid/demo/01099,2026-08-22,2026-09-01,2026-08-22:6214.0,-36.82243,-73.05351
DEMO-01935,demo,venta,departamento,Depto 5D 3B en Penco,7167.0,283096500,Penco,Concepción,131 m²,5,3,https://example.invalid/demo/01935,2026-05-07,2026-06-26,2026-05-07:7167.0,-36.74486,-72.99387
DEMO-00937,demo,venta,casa,Casa 5D 3B en Concepción,9987.0,394486500,Concepción,Concepción,168 m²,5,3,https://example.invalid/demo/00937,2026-07-25,2026-09-01,2026-07-25:9987.0,-36.82961,-73.06382
DEMO-01190,demo,venta,departamento,Depto 3D 2B en Concepción,5488.0,216776000,Concepción,Concepción,86 m²,3,2,https://example.invalid/demo/01190,2026-05-26,2026-07-03,2026-05-26:5488.0,-36.82468,-73.05508
DEMO-02976,demo,venta,casa,Casa 6D 4B en Tomé,4530.0,178935000,Tomé,Concepción,205 m²,6,4,https://example.invalid/demo/02976,2026-07-20,2026-08-06,2026-07-20:4530.0,-36.60573,-72.94882
DEMO-00097,demo,venta,casa,Casa 2D 1B en Chiguayante,2752.0,108704000,Chiguayante,Concepción,77 m²,2,1,https://example.invalid/demo/00097,2026-06-05,2026-07-15,2026-06-05:2752.0,-36.90416,-73.03253
DEMO-02342,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,4155.0,164122500,San Pedro de la Paz,Concepción,70 m²,2,1,https://example.invalid/demo/02342,2026-05-28,2026-06-03,2026-05-28:4155.0,-36.83869,-73.09988
DEMO-01315,demo,arriendo,casa,Casa 3D 2B en Hualpén,17.0,671500,Hualpén,Concepción,120 m²,3,2,https://example.invalid/demo/01315,2026-06-14,2026-07-29,2026-06-14:17.0,-36.79372,-73.09403
DEMO-00010,demo,venta,casa,Casa 6D 4B en Arauco,6140.0,242530000,Arauco,Arauco,221 m²,6,4,https://example.invalid/demo/00010,2026-07-23,2026-08-21,2026-07-23:6140.0,-37.24444,-73.31648
DEMO-02807,demo,venta,departamento,Depto 4D 2B en Talcahuano,6761.0,267059500,Talcahuano,Concepción,113 m²,4,2,https://example.invalid/demo/02807,2026-06-12,2026-07-23,2026-06-12:7572.0|2026-07-02:6761.0,-36.72996,-73.10521
DEMO-02861,demo,venta,departamento,Depto 2D 1B en Talcahuano,1508.0,59566000,Talcahuano,Concepción,44 m²,2,1,https://example.invalid/demo/02861,2026-07-31,2026-08-18,2026-07-31:1508.0,-36.72988,-73.10721
DEMO-01331,demo,venta,casa,Casa 4D 2B en Hualpén,5421.0,214129500,Hualpén,Concepción,124 m²,4,2,https://example.invalid/demo/01331,2026-06-26,2026-07-04,2026-06-26:5421.0,-36.81177,-73.08554
