url,cerca_biotren,cerca_colegio,cerca_parque,cerca_salud,cerca_supermercado,cerca_universidad,dist_biotren,dist_colegio,dist_parque,dist_salud,dist_supermercado,dist_universidad,sol_calidad,sol_calle,sol_edificios,sol_fuente,sol_horas_luz,sol_p10,sol_p3,sol_p6
https://example.invalid/demo/00027,,,,,,,,,,,,,0.66,7.7,32,demo,9.5,9.2,9.2,9.2
https://example.invalid/demo/00915,Concepción,Escuela Particular Santa Catalina de Siena,,Diagnamet,Super Ganga,Instituto Profesional Virginio Gómez,721,154,347,583,431,545,0.61,2.2,33,demo,9.5,9.5,5.3,9.5
https://example.invalid/demo/02002,Juan Pablo II,Colegio El Arrayán,Plaza Las Encinas,Ex Clínica Universitaria San Pedro,Santa Isabel,INACAP San Pedro de la Paz,937,209,105,212,562,3131,0.79,4.0,29,demo,9.5,6.5,4.8,5.7
https://example.invalid/demo/00185,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Super Ganga,,742,560,411,1163,889,,0.77,5.3,30,demo,9.5,5.5,5.5,5.5
https://example.invalid/demo/00109,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Lider,,2469,2323,2204,3017,2722,,0.68,7.2,28,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/01231,Estación Intermodal Coronel,Escuela lenguaje exploradores del saber,Plazoleta Altos de Coronel,Mutual de seguridad: CCHC,Unimarc,,1068,495,209,562,460,1267,0.82,4.0,40,demo,9.5,8.8,6.5,6.7
https://example.invalid/demo/01492,Universidad Técnica Federico Santa María,Escuela Especial de Lenguaje Villa Hermosa,,CESFAM Talcahuano Sur,Alvi,CEDUC UCN Hualpén,812,196,210,1128,285,748,0.76,1.8,33,demo,9.5,6.7,5.7,6.0
https://example.invalid/demo/00979,Conquistador,Colegio Gran Bretaña,,Centro Medico Universidad San Sebastián,Unimarc,Casa Central Universidad Catolica de la Santisima Concepción,242,213,347,819,359,835,0.76,4.5,33,demo,9.5,5.8,5.8,5.8
https://example.invalid/demo/01157,Buses Delsal,Centro de Educación de Adultos Newentun,,Clínica Kenal,Santa Isabel,Casa Central Universidad Catolica de la Santisima Concepción,429,113,285,349,124,265,0.79,3.2,33,demo,9.5,7.7,5.0,5.7
https://example.invalid/demo/02542,Juan Pablo II,Escuela Luis Alberto Acevedo,Plaza San Pedro Histórico,Ex Clínica Universitaria San Pedro,Santa Isabel,Univesidad Santo Tomás Concepción,693,267,311,268,129,3385,0.61,0.0,31,demo,9.5,7.5,5.7,6.2
https://example.invalid/demo/00570,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Santa Isabel,,877,705,486,1003,914,,0.67,4.3,33,demo,9.5,6.7,4.7,5.3
https://example.invalid/demo/00014,,,,,,,,,,,,,0.81,7.2,31,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/00601,Estación de buses Turbus,Colegio John F. Kennedy,Plaza Manuel Rodríguez,Cruz Roja Filial Chiguayante,Supermercado Monika,,474,197,558,389,471,,0.69,2.5,32,demo,9.5,8.2,3.3,7.2
https://example.invalid/demo/03016,,Escuela República De Panamá,Paseo Lisa Peters T.,CESFAM/ SAPU Bellavista,Mayorista 10,,2171,1042,1258,1319,1219,,0.69,4.8,36,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/02531,Juan Pablo II,,,Ex Clínica Universitaria San Pedro,Verluys,Univesidad Santo Tomás Concepción,316,544,416,1095,374,3259,0.84,6.5,32,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/00400,Estación de buses Turbus,Colegio John F. Kennedy,,Cruz Roja Filial Chiguayante,Supermercado Monika,,1659,1331,1571,1528,1653,,0.52,2.7,27,demo,9.5,7.8,6.5,7.5
https://example.invalid/demo/01033,Conquistador,Escuela Particular Santa Emilia,Patio Ingles,Centro Medico Universidad San Sebastián,Lider Express,Universidad San Sebastián,1012,123,39,45,256,179,0.78,4.2,36,demo,9.5,9.5,7.0,9.5
https://example.invalid/demo/02589,Terminal Los Lobos,Colegio Básico Los Lobos,,CESFAM Los Cerros,Unimarc,Instituto Profesional ESUCOMEX Talcahuano,362,591,285,1374,2225,2534,0.75,8.2,28,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01661,Terminal Santa Rita,Colegio Alto Lauquén,,CESFAM/ SAPU Paillihue,,,2926,423,170,900,596,2422,0.86,7.7,29,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/01804,Terminal Santa Rita,Escuela F-900 República de Alemania,,Consultorio,Supermercado Unico,Instituto Santo Tomás,1798,171,65,807,240,1172,0.69,6.7,35,demo,9.5,9.5,7.7,7.7
https://example.invalid/demo/00211,Pedro Medina,Colegio John F. Kennedy,,Cruz Roja Filial Chiguayante,Supermercado Monika,,2302,2006,2031,2206,2316,,0.6,5.8,35,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01842,Terminal Santa Rita,Escuela Especial F-905 Esperanza,Plaza Libertador Bernardo O'Higgins,Bío-Bío Salud,Supermercado Alvi,Santo Tomás,413,195,98,197,301,126,0.72,5.2,32,demo,9.5,8.0,6.2,7.2
https://example.invalid/demo/02193,Juan Pablo II,Colegio Santísima Trinidad,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1502,539,279,967,795,2532,0.74,6.8,31,demo,9.5,6.8,6.8,6.8
https://example.invalid/demo/01184,Buses Delsal,Escuela Juan Gregorio Las Heras,,Centro Médico Obstétrico y Ginecológico,Jumbo,Preuniversitarios Cpech,453,261,240,454,416,423,0.59,8.2,32,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/01836,Terminal Santa Rita,Escuela Especial CADIS,Plazuela Bunster-Castillo,Clínica Alta Salud,Lider,Universidad Católica de la Santísima Concepción Los Ángeles,723,74,139,59,120,310,0.73,5.8,33,demo,9.5,9.0,7.5,8.3
https://example.invalid/demo/00739,Buses Delsal,Escuela Juan Gregorio Las Heras,,Centro Medico Universidad San Sebastián,Andretta,Preuniversitarios Cpech,498,104,48,601,411,601,0.58,3.3,38,demo,9.5,4.2,3.7,3.7
https://example.invalid/demo/02574,El Arenal,Colegio Remodelación Simons,Borde Costero El Morro,Filial Cruz Roja Talcahuano,Lider,Instituto Profesional ESUCOMEX Talcahuano,1830,1079,762,1207,1224,1473,0.57,6.8,30,demo,9.5,9.5,8.2,9.5
https://example.invalid/demo/00141,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Super Ganga,,1422,1240,1190,1688,1673,,0.62,0.0,37,demo,9.5,9.5,8.8,9.5
https://example.invalid/demo/01040,Buses Delsal,Escuela Diferencial y Centro de Atencion Temprana Libertad,,Centro Médico Obstétrico y Ginecológico,Jumbo,Preuniversitarios Cpech,673,85,382,361,383,284,0.76,4.0,38,demo,9.5,6.0,5.0,5.8
https://example.invalid/demo/01695,Terminal Santa Rita,Liceo Alemán,Plaza Pinto,Consultorio,Lider,Instituto Santo Tomás,1231,155,219,225,607,598,0.84,2.7,32,demo,9.5,7.2,3.7,6.5
https://example.invalid/demo/00538,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Super Ganga,,803,622,620,1370,1099,,0.76,7.3,29,demo,9.5,9.2,8.8,9.2
https://example.invalid/demo/00194,Pedro Medina,Colegio Aurora de Chile,,Policlínico Chiguayante,Unimarc,,440,81,113,258,316,,0.7,6.5,37,demo,9.5,8.8,7.2,8.3
https://example.invalid/demo/02776,El Arenal,Colegio Remodelación Simons,Plaza El Morro,Filial Cruz Roja Talcahuano,Lider,Instituto Profesional ESUCOMEX Talcahuano,1189,448,161,893,592,880,0.63,7.5,30,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/00234,Estación de buses Turbus,Colegio Chileno Árabe,,Cruz Roja Filial Chiguayante,Unimarc,,2835,2174,2133,2633,2668,,0.71,6.3,35,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/00853,,Colegio España,Parque de la Virgen,SAMU,Colun,Programa de Estudios sobre la Responsabilidad Social y Programa Talentos UdeC,1189,368,314,382,468,397,0.83,3.7,35,demo,9.5,6.3,4.0,4.7
https://example.invalid/demo/00478,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Lider,,812,706,832,1481,1042,,0.75,7.7,36,demo,9.5,8.2,8.2,8.2
https://example.invalid/demo/00703,,Liceo Polivalente Experimental Lucila Godoy Alcayaga,,Clínica dental: Radio Dent,Emporio Agrícola,Universidad de las Américas,711,505,298,436,655,631,0.59,8.8,37,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00157,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,CESFAM Pinares,Lider,,816,755,617,1464,944,,0.7,6.8,33,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/00707,Terminal de Buses 63 Rengo Lientur,Colegio Santa Sabina,,CESFAM Santa Sabina,Unimarc,Universidad de las Américas (Campus El Boldal),1941,196,222,442,72,1426,0.71,6.2,34,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00357,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Unimarc,,2111,1944,1955,2449,2422,,0.58,7.7,36,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01342,Terminal de colectivos 21,Escuela Diferencial Bao Bab,,CESFAM Talcahuano Sur,Jumbo,Universidad Técnica Federico Santa María,1727,406,512,907,307,2410,0.71,2.7,34,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/02430,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Santa Isabel,Instituto Profesional Virginio Gómez,2181,1433,41,1626,1640,2419,0.76,6.7,34,demo,9.5,9.5,8.8,9.5
https://example.invalid/demo/02176,Diagonal Biobío,Colegio San Ignacio,Pasaje de entrada al Parque,CESFAM San Pedro de La Paz,Lider Express,INACAP San Pedro de la Paz,688,425,216,873,553,1317,0.68,5.0,34,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/03055,,Escuela Margarita Naseau,Paseo Lisa Peters T.,Hospital de Tomé,Mayorista 10,,2848,369,296,1024,491,,0.67,2.5,33,demo,9.5,4.2,3.3,3.7
https://example.invalid/demo/01959,Lirquén,Escuela de Lenguaje San Nicolás,,Centro de diálisis Nephrocare,Acuenta,,2601,260,381,118,201,,0.69,0.7,29,demo,9.5,9.5,7.2,9.5
https://example.invalid/demo/02458,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Santa Isabel,AIEP,1195,386,317,390,629,3440,0.59,3.8,34,demo,9.5,7.0,4.3,5.3
https://example.invalid/demo/01879,Estación de Buses Translota,Escuela Bello Horizonte,Escudo Lota,CESFAM Lota Alto,Unimarc,,3758,41,424,365,1704,4766,0.63,5.3,41,demo,9.5,9.5,8.8,9.5
https://example.invalid/demo/01591,Terminal Rodoviario Los Ángeles,Colegio Saint George,,CESFAM NORORIENTE Los Ángeles,El Trébol,Hogar Universidad de Concepción,701,28,198,829,173,1282,0.77,5.5,30,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01412,Universidad Técnica Federico Santa María,Escuela Especial de Lenguaje Villa Hermosa,,CESFAM Hualpencillo,Alvi,CEDUC UCN Hualpén,544,85,277,1299,110,479,0.74,3.5,34,demo,9.5,4.8,4.3,4.8
https://example.invalid/demo/02115,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,Instituto Profesional Virginio Gómez,1879,647,757,1088,816,3275,0.78,4.3,32,demo,9.5,7.8,4.8,7.2
https://example.invalid/demo/02291,Juan Pablo II,Colegio Santísima Trinidad,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1951,302,95,1133,343,3229,0.69,5.3,35,demo,9.5,7.7,6.0,6.5
https://example.invalid/demo/00895,Conquistador,Colegio Marcela Paz,Parque Las Tres Pascualas,Centro Medico Universidad San Sebastián,Lider Express,Universidad San Sebastián,705,294,181,387,224,527,0.74,4.5,31,demo,9.5,9.5,6.7,6.7
https://example.invalid/demo/01820,Terminal de Buses Rurales Vega Techada,Escuela Diferencial Alen,,CESFAM Norte,Supermercado Acuenta,Centro Integral de Educación Tecnológica Curamávida,2017,138,320,829,965,1000,0.48,5.7,31,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01757,Terminal Rodoviario Los Ángeles,Escuela Particular Juan Pablo II,,CESFAM NORORIENTE Los Ángeles,El Trébol,Hogar Universidad de Concepción,716,211,121,613,310,1013,0.79,7.8,38,demo,9.5,9.3,8.8,9.3
https://example.invalid/demo/00151,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Super Ganga,,899,713,592,1235,1070,,0.7,6.3,33,demo,9.5,8.7,7.7,8.2
https://example.invalid/demo/01722,Terminal de Buses Islajacoop,Escuela D-886 Colonia Árabe (ex n° 97),,CESFAM Norte,Supermercado Acuenta,Instituto AIEP,1216,332,168,108,726,788,0.77,0.0,35,demo,9.5,8.3,4.3,6.5
https://example.invalid/demo/02804,Hospital Las Higueras,Escuela de Lenguaje Santa Catalina,,Hospital Las Higueras,Supermercado Ganga,Universidad Católica de la Santísima Concepción Talcahuano,803,449,236,903,566,441,0.55,6.5,29,demo,9.5,7.0,6.7,6.7
https://example.invalid/demo/02710,El Arenal,Colegio Remodelación Simons,,Filial Cruz Roja Talcahuano,Lider,Universidad Católica de la Santísima Concepción Talcahuano,1069,581,201,1283,290,898,0.45,0.0,31,demo,9.5,9.5,8.3,9.2
https://example.invalid/demo/00592,Estación de buses Turbus,Colegio John F. Kennedy,,Cruz Roja Filial Chiguayante,Supermercado Monika,,1049,858,683,1041,1067,,0.71,4.3,31,demo,9.5,7.8,6.0,6.3
https://example.invalid/demo/00183,Estación de buses Turbus,Colegio John F. Kennedy,,Cruz Roja Filial Chiguayante,Supermercado Monika,,1306,991,1243,1191,1303,,0.78,5.0,37,demo,9.5,8.8,6.3,8.8
https://example.invalid/demo/00285,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Super Ganga,,902,716,626,1307,1109,,0.71,5.7,38,demo,9.5,8.2,6.5,7.0
https://example.invalid/demo/02934,,Escuela Básica y Adultos California,Plaza Arturo Prat,Hospital de Tomé,Acuenta,,2420,167,1307,1350,1042,,0.58,5.2,38,demo,9.5,9.5,6.3,9.5
https://example.invalid/demo/00098,Estación de buses Turbus,Colegio Pacific School,Plaza de Armas de Chiguayante,Cruz Roja Filial Chiguayante,Supermercado Mey,,1331,930,1090,1132,1271,,0.66,7.3,29,demo,9.5,9.5,8.5,9.5
https://example.invalid/demo/02437,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1575,119,428,716,185,3450,0.78,5.5,32,demo,9.5,7.7,5.7,5.7
https://example.invalid/demo/00704,,Liceo Polivalente Experimental Lucila Godoy Alcayaga,Parque Ecuador,Clínica dental: Radio Dent,Unimarc,Universidad de las Américas Concepcion,904,524,384,406,569,683,0.72,7.0,36,demo,9.5,9.5,8.7,9.5
https://example.invalid/demo/00799,Terminal de Buses 63 Rengo Lientur,Liceo Domingo Santa María,,Clínica del Sur,Kamadi,Universidad del Desarrollo,955,40,132,180,313,896,0.69,5.2,36,demo,9.5,9.5,7.0,9.5
https://example.invalid/demo/00694,Buses Delsal,Escuela Juan Gregorio Las Heras,,Centro Médico Obstétrico y Ginecológico,Andretta,Preuniversitarios Cpech,433,122,102,593,493,554,0.58,3.8,36,demo,9.5,6.2,4.8,6.2
https://example.invalid/demo/00573,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Super Ganga,,804,622,613,1366,1093,,0.76,6.8,33,demo,9.5,8.3,8.3,8.3
https://example.invalid/demo/00984,,Colegio La Providencia,Plaza Perú,Centro Médico Emsa,Alimentos del Pedregal,Instituto IPG Concepción,864,5,402,211,391,162,0.72,3.7,29,demo,9.5,4.8,4.8,4.8
https://example.invalid/demo/00230,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Super Ganga,,536,353,274,1032,753,,0.63,3.0,35,demo,9.5,3.3,3.0,3.0
https://example.invalid/demo/00321,Manquimávida,Colegio Gabriel González Videla,,CESFAM Pinares,Santa Isabel,,595,220,258,992,337,,0.75,6.7,36,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01170,Buses Delsal,Colegio Metodista de Concepción,,Indimed,Alimentos del Pedregal,Casa Central Universidad Catolica de la Santisima Concepción,113,144,382,622,317,609,0.52,0.8,29,demo,9.5,1.3,1.0,1.0
https://example.invalid/demo/02477,Juan Pablo II,Escuela Miguel José Zañartu Santa María E-653,Plaza Las Encinas,Ex Clínica Universitaria San Pedro,Santa Isabel,INACAP San Pedro de la Paz,970,119,158,444,734,2886,0.75,4.3,36,demo,9.5,7.3,5.2,5.8
https://example.invalid/demo/00172,Estación de buses Turbus,Colegio Pacific School,Plaza de Armas de Chiguayante,Cruz Roja Filial Chiguayante,Supermercado Mey,,614,101,336,374,419,,0.73,7.5,33,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/01802,Terminal Santa Rita,Escuela Diferencial Ángelitos,Alameda,CESFAM/ SAPU 2 de Septiembre,Jumbo,Inacap Los Ángeles,1409,242,158,505,516,369,0.57,6.7,35,demo,9.5,7.0,6.8,7.0
https://example.invalid/demo/02758,El Arenal,Escuela Básica Arenal,,CESFAM San Vicente,Unimarc,Instituto Profesional ESUCOMEX Talcahuano,208,314,408,645,75,284,0.74,5.5,34,demo,9.5,6.2,6.2,6.2
https://example.invalid/demo/00776,,Colegio The Auckland School.,Plaza Perú,Hospital Traumatológico de Concepción,Colun,Instituto IPG Concepción,926,97,432,130,264,20,0.72,4.7,29,demo,9.5,4.7,4.7,4.7
https://example.invalid/demo/01488,Universidad Técnica Federico Santa María,Liceo Pedro del Rio Zañartu,Plaza Arturo Prat,CESFAM Talcahuano Sur,Alvi,CEDUC UCN Hualpén,1073,129,69,900,543,1008,0.77,5.7,35,demo,9.5,6.2,6.2,6.2
https://example.invalid/demo/00445,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Santa Isabel,,988,811,609,1033,1036,,0.71,7.3,34,demo,9.5,7.8,7.8,7.8
https://example.invalid/demo/00559,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Unimarc,,473,298,416,1080,807,,0.7,0.8,33,demo,9.5,3.0,1.7,2.5
https://example.invalid/demo/00878,Terminal de Buses 63 Rengo Lientur,Escuela Nº 538 Diego Portales,,CESFAM Santa Sabina,SuperBodega aCuenta,Universidad San Sebastián,536,200,35,1055,854,1445,0.67,8.5,36,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00584,Estación de buses Turbus,Colegio John F. Kennedy,Plaza Manuel Rodríguez,Cruz Roja Filial Chiguayante,Supermercado Monika,,623,355,708,550,625,,0.83,5.8,30,demo,9.5,7.2,6.5,6.7
https://example.invalid/demo/00258,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Unimarc,,799,665,823,1456,1082,,0.78,5.3,32,demo,9.5,8.8,6.5,7.7
https://example.invalid/demo/02613,Terminal de buses Mi Expreso,Liceo Bicentenario Anita Serrano Sepúlveda,,Filial Cruz Roja Talcahuano,Unimarc,Instituto Profesional ESUCOMEX Talcahuano,437,407,452,695,521,429,0.75,9.0,36,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00432,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Super Ganga,,1907,1734,1721,2188,2205,,0.78,8.0,37,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/02927,,Liceo Comercial de Tomé,Plazoleta Calle Las Lilas,Hospital de Tomé,Unimarc,,3294,118,183,326,517,,0.66,7.2,38,demo,9.5,9.5,8.3,9.5
https://example.invalid/demo/01266,Laguna Quiñenco,Escuela Javiera Carrera,,CESFAM Yobilo,SuperBodega aCuenta,,721,220,296,386,770,2110,0.62,5.2,40,demo,9.5,8.8,7.5,8.8
https://example.invalid/demo/01902,Lirquén,Escuela Penco,,CESFAM Penco,Gabito,,4722,1795,1558,2212,2057,,0.61,7.5,31,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01099,Conquistador,C.E.I.A. Monseñor Alfredo Silva Santiago,Huerta Comunitaria C3,Clínica Kenal,Mayorista 10,Casa Central Universidad Catolica de la Santisima Concepción,224,47,158,649,84,561,0.72,3.3,36,demo,9.5,5.3,4.0,4.7
https://example.invalid/demo/01935,Lirquén,Centro Educacional Alborada,,CESFAM Penco,Gabito,,3655,150,448,786,430,,0.5,3.8,36,demo,9.5,7.7,4.7,5.3
https://example.invalid/demo/00937,Concepción,Escuela Óscar Castro Zúñiga,Parque Bicentenario,Integramédica,Tottus,Univesidad Santo Tomás Concepción,255,139,249,68,86,383,0.77,0.0,35,demo,9.5,9.5,1.2,9.5
https://example.invalid/demo/01190,Buses Delsal,Colegio Adventista de Concepción (Enseñanza Básica),,Clínica Kenal,Super Ganga,Instituto Profesional Providencia (IPP),474,154,214,390,56,401,0.7,1.8,33,demo,9.5,7.8,4.0,7.7
https://example.invalid/demo/02976,,Escuela Mariano Egaña,Plaza Recreativa Dagnino,Hospital de Tomé,Unimarc,,4204,233,406,986,1671,,0.65,8.0,34,demo,9.5,9.2,8.7,8.8
https://example.invalid/demo/00097,Estación de buses Turbus,Liceo C.H. Obispo San Miguel,Plaza de Armas de Chiguayante,Cruz Roja Filial Chiguayante,Unimarc,,1238,61,457,1054,562,,0.69,1.5,36,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/02342,Juan Pablo II,Escuela de Lenguaje Aserrín Aserrán,,Ex Clínica Universitaria San Pedro,Verluys,INACAP San Pedro de la Paz,173,301,165,912,296,3126,0.81,7.3,32,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01315,Terminal de colectivos 21,Colegio Alonkura,,CESFAM Talcahuano Sur,Alvi,Universidad Técnica Federico Santa María,1187,273,49,586,780,1267,0.81,3.5,36,demo,9.5,7.3,6.7,7.3
https://example.invalid/demo/00010,,,,,,,,,,,,,0.72,4.8,32,demo,9.5,9.5,6.5,9.5
https://example.invalid/demo/02807,Hospital Las Higueras,Colegio Remodelación Simons,,Hospital Las Higueras,Lider,Universidad Católica de la Santísima Concepción Talcahuano,1093,728,257,1233,376,736,0.56,4.7,34,demo,9.5,7.2,6.0,6.5
https://example.invalid/demo/02861,El Arenal,Escuela Básica Libertad E 492,,Hospital Las Higueras,Lider,Universidad Católica de la Santísima Concepción Talcahuano,969,614,153,1200,265,791,0.64,4.0,33,demo,9.5,8.7,5.8,7.3
https://example.invalid/demo/01331,Lorenzo Arenas,Liceo Polivalente Lorenzo Arenas Olivo,Plaza de la Abejita,Centro Kelluwün,Jumbo,Escuela de Suboficiales de Carabineros - Grupo Concepción,1349,738,677,799,610,2047,0.67,5.0,36,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/02079,Juan Pablo II,Saint John's School,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,3441,1572,910,2584,1794,4304,0.64,6.7,39,demo,9.5,8.0,7.5,7.8
https://example.invalid/demo/02916,,Escuela Básica Ignacio Serrano Montaner,,Hospital de Tomé,Unimarc,,3838,132,205,487,1069,,0.7,8.5,37,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01349,Universidad Técnica Federico Santa María,Colegio Cristóbal Colón,,Sanatorio Alemán,Bodega Acuenta,Universidad Técnica Federico Santa María,1546,337,55,599,77,1368,0.59,7.2,34,demo,9.5,9.5,8.8,9.5
https://example.invalid/demo/01405,Universidad Técnica Federico Santa María,Colegio Adventista,,CESFAM Talcahuano Sur,Alvi,Universidad Técnica Federico Santa María,908,273,186,1064,443,791,0.69,4.0,32,demo,9.5,8.3,5.8,6.5
